transaction_id,account_id,date,region,txn_type,merchant,amount
2604,100423,2024-09-29,East,Withdrawal,—,-165.35
2454,100443,2024-09-29,South,Deposit,—,238.28
1472,100468,2024-09-29,East,Deposit,—,41.78
3972,100168,2024-09-29,South,Withdrawal,—,-275.82
812,100136,2024-09-29,West,Withdrawal,—,-155.31
3055,100326,2024-09-29,West,Withdrawal,—,-31.45
2726,100371,2024-09-29,South,Deposit,—,36.5
901,100138,2024-09-30,East,POS,Shell,-109.17
48,100016,2024-09-30,North,Deposit,—,189.43
1796,100112,2024-09-30,North,Deposit,—,69.35
1756,100459,2024-09-30,East,Withdrawal,—,-145.1
1501,100228,2024-09-30,South,Transfer,—,-45.34
3769,100145,2024-09-30,East,Deposit,—,45.09
3429,100205,2024-09-30,North,Transfer,—,-68.65
3683,100272,2024-09-30,South,Transfer,—,-53.89
3961,100207,2024-09-30,East,Deposit,—,182.77
3122,100391,2024-10-01,West,Withdrawal,—,-143.79
2160,100328,2024-10-01,East,Withdrawal,—,-158.12
630,100036,2024-10-01,West,Withdrawal,—,-116.41
3642,100033,2024-10-01,East,Transfer,—,-171.72
3473,100014,2024-10-01,West,Refund,—,51.89
3133,100147,2024-10-01,South,Fee,—,-154.92
985,100208,2024-10-01,North,Withdrawal,—,-151.09
435,100081,2024-10-01,North,Withdrawal,—,-69.45
1425,100265,2024-10-01,North,POS,Apple,-177.16
2997,100264,2024-10-01,South,Deposit,—,89.62
3387,100259,2024-10-01,West,Deposit,—,244.4
3199,100309,2024-10-02,West,Refund,—,40.45
2022,100043,2024-10-02,West,POS,Netflix,-33.64
2390,100143,2024-10-02,North,Fee,—,-40.49
3174,100438,2024-10-02,South,Withdrawal,—,-40.61
1985,100025,2024-10-02,West,Online,Shell,-114.98
1795,100463,2024-10-03,South,Deposit,—,60.21
2933,100349,2024-10-03,South,Withdrawal,—,-86.34
319,100167,2024-10-03,East,POS,Lyft,-51.5
2529,100172,2024-10-03,West,Withdrawal,—,-62.74
842,100294,2024-10-03,North,Withdrawal,—,-291.75
301,100418,2024-10-03,East,Withdrawal,—,-78.32
945,100058,2024-10-03,South,Withdrawal,—,-37.1
538,100144,2024-10-03,West,Deposit,—,123.13
3039,100178,2024-10-03,West,Withdrawal,—,-75.33
2554,100451,2024-10-03,East,Deposit,—,18.13
2200,100404,2024-10-03,West,Withdrawal,—,-94.65
3263,100295,2024-10-03,West,Deposit,—,63.13
2158,100250,2024-10-03,South,Deposit,—,82.09
3557,100311,2024-10-03,South,POS,HomeDepot,-27.92
23,100264,2024-10-03,South,Fee,—,-94.38
3920,100149,2024-10-03,North,Withdrawal,—,-91.64
3352,100009,2024-10-03,East,POS,Amazon,-143.22
2611,100284,2024-10-04,West,Deposit,—,40.96
1693,100191,2024-10-04,South,Fee,—,-242.44
3878,100015,2024-10-04,North,Withdrawal,—,-150.84
1327,100211,2024-10-04,West,Transfer,—,-171.51
2653,100007,2024-10-04,West,Withdrawal,—,-43.79
3437,100275,2024-10-04,North,Deposit,—,143.97
460,100218,2024-10-04,South,Withdrawal,—,-48.38
2100,100493,2024-10-05,East,Transfer,—,121.2
3349,100038,2024-10-05,North,Withdrawal,—,-70.05
2326,100021,2024-10-05,East,Withdrawal,—,-53.11
3052,100332,2024-10-05,West,Withdrawal,—,-47.98
556,100410,2024-10-05,North,Transfer,—,-120.35
2959,100421,2024-10-05,East,Deposit,—,81.11
442,100203,2024-10-05,South,Withdrawal,—,-26.27
1754,100096,2024-10-06,East,POS,Lyft,-126.61
2820,100086,2024-10-06,East,Deposit,—,142.52
499,100472,2024-10-06,West,Transfer,—,102.92
2257,100062,2024-10-06,East,Transfer,—,282.87
3459,100324,2024-10-06,North,Withdrawal,—,-80.99
87,100148,2024-10-06,West,Withdrawal,—,-96.43
339,100147,2024-10-06,South,POS,HomeDepot,-24.48
228,100009,2024-10-06,West,Withdrawal,—,-73.21
3797,100333,2024-10-06,West,Deposit,—,128.14
361,100499,2024-10-06,West,Fee,—,-143.9
1307,100438,2024-10-06,North,Deposit,—,186.79
3728,100096,2024-10-07,West,Deposit,—,91.27
3644,100078,2024-10-07,South,Withdrawal,—,-155.57
2666,100108,2024-10-07,East,Transfer,—,116.12
3113,100219,2024-10-07,North,Online,Netflix,-119.76
3022,100028,2024-10-07,North,Refund,—,107.76
2152,100075,2024-10-07,East,Withdrawal,—,-276.68
1323,100255,2024-10-07,West,Deposit,—,27.34
832,100092,2024-10-07,East,Withdrawal,—,-55.94
1753,100295,2024-10-07,North,Transfer,—,142.54
2394,100244,2024-10-07,West,Fee,—,-212.61
354,100374,2024-10-07,East,Withdrawal,—,-111.34
1375,100125,2024-10-08,South,Withdrawal,—,-69.43
731,100212,2024-10-08,West,Fee,—,-72.99
3571,100454,2024-10-08,East,Transfer,—,-61.68
1118,100229,2024-10-08,West,Transfer,—,-121.22
2009,100490,2024-10-08,East,Refund,—,199.21
1941,100334,2024-10-08,West,Deposit,—,319.32
1457,100400,2024-10-08,East,Withdrawal,—,-83.96
860,100061,2024-10-08,North,Deposit,—,109.01
2127,100095,2024-10-08,South,Withdrawal,—,-142.72
937,100220,2024-10-08,North,Withdrawal,—,-199.49
3906,100205,2024-10-08,South,Refund,—,93.46
2500,100385,2024-10-08,North,Transfer,—,55.4
3824,100184,2024-10-09,West,POS,Target,-71.43
3016,100122,2024-10-09,East,Withdrawal,—,-149.92
133,100446,2024-10-09,West,Transfer,—,-159.69
611,100320,2024-10-09,North,Transfer,—,36.8
2648,100336,2024-10-09,South,Deposit,—,36.38
176,100341,2024-10-09,North,Fee,—,-119.3
2984,100084,2024-10-09,North,POS,Walmart,-186.71
3225,100362,2024-10-09,East,Withdrawal,—,-257.19
736,100108,2024-10-09,East,Fee,—,-95.03
1120,100257,2024-10-09,East,Transfer,—,98.29
316,100376,2024-10-09,North,Deposit,—,141.43
573,100150,2024-10-10,South,Online,Lyft,-200.58
322,100452,2024-10-10,West,Fee,—,-48.45
3124,100463,2024-10-10,West,POS,Costco,-64.75
1612,100285,2024-10-10,East,Withdrawal,—,-69.19
1991,100197,2024-10-10,North,POS,Amazon,-79.91
2948,100179,2024-10-10,West,Withdrawal,—,-73.77
158,100312,2024-10-10,South,Deposit,—,41.15
3351,100489,2024-10-10,North,Deposit,—,49.83
3477,100034,2024-10-10,East,Deposit,—,104.49
164,100312,2024-10-10,West,POS,Airbnb,-184.23
2530,100419,2024-10-10,West,Deposit,—,86.17
3431,100178,2024-10-11,North,Withdrawal,—,-69.25
1723,100243,2024-10-11,South,Transfer,—,-213.11
1197,100210,2024-10-11,South,Refund,—,30.65
1223,100394,2024-10-11,West,Deposit,—,71.51
1710,100358,2024-10-11,West,Deposit,—,146.7
468,100147,2024-10-11,North,Online,Shell,-215.29
1728,100298,2024-10-11,West,Withdrawal,—,-112.76
3968,100342,2024-10-11,East,Fee,—,-13.35
2031,100064,2024-10-11,South,Withdrawal,—,-124.18
1287,100321,2024-10-11,South,Deposit,—,72.03
518,100368,2024-10-11,East,Withdrawal,—,-171.61
3315,100344,2024-10-11,West,Deposit,—,370.36
808,100411,2024-10-11,East,Withdrawal,—,-209.79
2010,100238,2024-10-11,North,POS,Amazon,-121.63
2643,100382,2024-10-11,West,Refund,—,76.5
1041,100001,2024-10-12,South,Transfer,—,31.63
3137,100337,2024-10-12,South,Withdrawal,—,-33.26
795,100233,2024-10-12,East,Deposit,—,46.57
1225,100401,2024-10-12,North,POS,Amazon,-66.37
3564,100103,2024-10-12,West,Transfer,—,-100.96
560,100347,2024-10-12,South,Deposit,—,111.48
3038,100387,2024-10-12,South,Withdrawal,—,-207.73
2304,100325,2024-10-12,South,Transfer,—,-132.27
2337,100115,2024-10-12,West,POS,Apple,-87.01
717,100031,2024-10-12,South,Refund,—,91.33
169,100421,2024-10-12,East,Withdrawal,—,-16.48
320,100338,2024-10-12,East,Deposit,—,71.6
3545,100275,2024-10-13,West,Withdrawal,—,-52.62
2311,100145,2024-10-13,West,Deposit,—,176.74
2431,100330,2024-10-13,North,Withdrawal,—,-135.04
1151,100458,2024-10-13,North,Withdrawal,—,-230.86
1355,100010,2024-10-13,East,Withdrawal,—,-68.01
2073,100370,2024-10-13,East,Refund,—,223.86
1972,100240,2024-10-13,East,Deposit,—,159.7
1248,100259,2024-10-14,North,Withdrawal,—,-59.66
2265,100089,2024-10-14,West,Fee,—,-91.5
1887,100196,2024-10-14,South,Transfer,—,50.05
2598,100082,2024-10-14,North,POS,Amazon,-117.3
2614,100094,2024-10-14,North,Deposit,—,42.74
2414,100320,2024-10-14,West,POS,Costco,-363.29
3362,100014,2024-10-14,West,Transfer,—,91.22
1453,100017,2024-10-14,North,Transfer,—,150.7
2599,100109,2024-10-14,West,Withdrawal,—,-79.45
1059,100060,2024-10-14,West,Deposit,—,183.62
3876,100276,2024-10-14,East,POS,BestBuy,-63.52
363,100327,2024-10-14,West,POS,Delta,-53.11
1243,100405,2024-10-14,West,Withdrawal,—,-116.1
761,100045,2024-10-14,East,Withdrawal,—,-135.5
1271,100295,2024-10-14,West,Withdrawal,—,-95.02
1731,100268,2024-10-14,East,Fee,—,-45.32
392,100196,2024-10-14,West,Withdrawal,—,-54.15
2341,100147,2024-10-14,East,Fee,—,-320.99
1826,100339,2024-10-15,North,Deposit,—,91.97
2892,100157,2024-10-15,North,Transfer,—,-69.24
943,100319,2024-10-15,South,Withdrawal,—,-83.9
723,100489,2024-10-15,East,Online,Google,-76.87
1395,100419,2024-10-15,East,Withdrawal,—,-153.11
479,100322,2024-10-15,South,Withdrawal,—,-107.8
1629,100423,2024-10-15,West,POS,Walmart,-48.22
1805,100161,2024-10-15,South,Withdrawal,—,-82.12
1081,100374,2024-10-15,West,Deposit,—,45.03
300,100371,2024-10-15,East,Refund,—,78.39
2070,100263,2024-10-15,North,Online,Amazon,-39.9
1086,100339,2024-10-15,West,POS,HomeDepot,-39.01
106,100083,2024-10-15,North,Withdrawal,—,-78.19
2397,100087,2024-10-15,West,Online,Costco,-79.74
3062,100484,2024-10-15,North,POS,Delta,-187.17
2161,100278,2024-10-16,South,Deposit,—,121.45
3378,100246,2024-10-16,North,POS,Google,-91.42
489,100232,2024-10-16,South,Deposit,—,72.36
449,100207,2024-10-16,North,POS,Netflix,-85.91
3625,100386,2024-10-16,North,Withdrawal,—,-191.8
3670,100339,2024-10-16,North,Refund,—,69.14
2533,100126,2024-10-16,South,Withdrawal,—,-124.16
2055,100351,2024-10-16,South,Deposit,—,69.42
3598,100115,2024-10-16,North,Deposit,—,85.86
3607,100379,2024-10-16,East,Withdrawal,—,-49.64
1175,100354,2024-10-17,West,Refund,—,80.72
2302,100147,2024-10-17,East,Fee,—,-77.8
2118,100111,2024-10-17,North,Withdrawal,—,-177.33
1042,100177,2024-10-17,West,Withdrawal,—,-76.29
2168,100371,2024-10-17,East,Transfer,—,145.35
2375,100414,2024-10-17,North,Withdrawal,—,-47.49
1417,100010,2024-10-17,West,Transfer,—,198.45
2248,100429,2024-10-17,South,Withdrawal,—,-73.06
1267,100058,2024-10-17,South,Transfer,—,-230.39
3233,100462,2024-10-17,East,Deposit,—,57.37
2347,100004,2024-10-18,North,Deposit,—,47.78
3578,100372,2024-10-18,South,Deposit,—,154.35
2153,100086,2024-10-18,South,Deposit,—,129.56
2579,100043,2024-10-18,West,Fee,—,-57.06
874,100143,2024-10-18,South,Withdrawal,—,-105.52
3768,100078,2024-10-18,North,Fee,—,-218.08
627,100283,2024-10-18,East,POS,Lyft,-42.58
1374,100292,2024-10-18,North,Transfer,—,-48.07
1117,100076,2024-10-18,East,Withdrawal,—,-109.16
2216,100240,2024-10-19,North,POS,Costco,-61.59
1335,100263,2024-10-19,North,Withdrawal,—,-30.52
997,100219,2024-10-19,East,Online,Lyft,-146.61
1146,100252,2024-10-19,East,Refund,—,157.06
2007,100018,2024-10-19,North,POS,Lyft,-75.29
1299,100028,2024-10-19,West,Transfer,—,-73.11
1950,100174,2024-10-19,South,Transfer,—,-129.47
2716,100041,2024-10-19,West,Withdrawal,—,-46.41
1532,100095,2024-10-19,West,POS,Netflix,-345.03
2238,100473,2024-10-19,North,Withdrawal,—,-119.87
3735,100282,2024-10-19,West,Withdrawal,—,-30.73
119,100411,2024-10-19,South,POS,Google,-52.18
1911,100219,2024-10-19,South,Withdrawal,—,-81.3
2137,100453,2024-10-19,East,Deposit,—,147.39
1481,100210,2024-10-19,East,POS,Delta,-73.54
1524,100450,2024-10-19,West,Deposit,—,96.26
1097,100404,2024-10-20,West,Transfer,—,-108.75
3540,100358,2024-10-20,East,Withdrawal,—,-109.46
21,100009,2024-10-20,East,Withdrawal,—,-77.25
3922,100360,2024-10-20,North,Transfer,—,-49.64
1181,100137,2024-10-20,North,Transfer,—,125.81
227,100479,2024-10-20,South,Transfer,—,-70.82
2924,100356,2024-10-20,East,Transfer,—,44.69
3392,100094,2024-10-20,North,Transfer,—,292.49
902,100180,2024-10-20,West,Withdrawal,—,-25.43
791,100114,2024-10-20,North,POS,Starbucks,-257.18
3686,100129,2024-10-20,East,Transfer,—,-153.01
2037,100313,2024-10-20,South,Deposit,—,129.72
3350,100286,2024-10-20,East,Withdrawal,—,-206.89
3080,100367,2024-10-20,West,POS,Airbnb,-78.11
2818,100421,2024-10-21,West,Deposit,—,81.22
1535,100246,2024-10-21,South,POS,Starbucks,-27.11
3626,100189,2024-10-21,North,Transfer,—,-190.41
2664,100203,2024-10-21,South,Deposit,—,69.52
1384,100109,2024-10-21,West,Online,Lyft,-124.18
1928,100438,2024-10-21,South,Deposit,—,27.59
3247,100434,2024-10-21,North,POS,Lyft,-37.45
1669,100106,2024-10-21,North,Transfer,—,-188.37
3635,100415,2024-10-21,East,Transfer,—,45.41
1056,100165,2024-10-21,East,Deposit,—,149.56
200,100381,2024-10-21,West,Deposit,—,95.51
3335,100438,2024-10-22,South,Transfer,—,139.61
81,100067,2024-10-22,South,POS,Delta,-32.22
1408,100382,2024-10-22,East,Transfer,—,52.2
1054,100238,2024-10-22,East,Withdrawal,—,-114.61
1030,100385,2024-10-22,South,Withdrawal,—,-131.56
1154,100498,2024-10-22,West,Transfer,—,-64.41
1379,100235,2024-10-22,East,Fee,—,-125.19
1867,100241,2024-10-23,North,Deposit,—,58.61
1155,100437,2024-10-23,South,Deposit,—,64.19
2824,100277,2024-10-23,East,Deposit,—,84.72
2968,100067,2024-10-23,West,Deposit,—,117.68
2189,100024,2024-10-24,North,Withdrawal,—,-363.8
3554,100156,2024-10-24,East,Withdrawal,—,-45.99
256,100197,2024-10-24,South,Deposit,—,301.64
1946,100492,2024-10-24,South,Fee,—,-33.51
3736,100170,2024-10-24,South,Online,Amazon,-114.86
3974,100150,2024-10-25,West,Deposit,—,83.76
1119,100401,2024-10-25,East,Deposit,—,105.91
2027,100144,2024-10-25,West,POS,HomeDepot,-25.67
370,100330,2024-10-25,South,Fee,—,-46.41
2308,100405,2024-10-26,West,Deposit,—,75.67
3454,100081,2024-10-26,North,Online,Target,-223.97
980,100317,2024-10-26,North,Transfer,—,98.13
1889,100058,2024-10-26,West,Transfer,—,109.68
2138,100290,2024-10-26,West,Deposit,—,82.37
914,100021,2024-10-26,East,Withdrawal,—,-121.21
2291,100435,2024-10-26,West,POS,Target,-143.73
3887,100064,2024-10-27,South,Withdrawal,—,-49.95
3342,100020,2024-10-27,North,POS,Walmart,-65.16
1803,100281,2024-10-27,South,Deposit,—,87.44
1970,100282,2024-10-27,West,Withdrawal,—,-95.54
3285,100037,2024-10-27,East,Withdrawal,—,-176.68
858,100192,2024-10-27,West,Withdrawal,—,-207.61
3183,100179,2024-10-27,East,Withdrawal,—,-110.32
2852,100070,2024-10-27,East,Fee,—,-29.35
94,100187,2024-10-27,North,Withdrawal,—,-29.05
1616,100497,2024-10-27,East,Fee,—,-53.42
625,100368,2024-10-27,South,Transfer,—,109.2
2773,100365,2024-10-27,East,Withdrawal,—,-200.17
1478,100331,2024-10-27,North,Deposit,—,86.53
1875,100191,2024-10-27,West,Transfer,—,85.08
2041,100367,2024-10-27,North,Deposit,—,117.66
3928,100197,2024-10-28,South,Transfer,—,236.77
1537,100317,2024-10-28,West,Deposit,—,48.34
1273,100019,2024-10-28,South,Withdrawal,—,-22.36
1133,100444,2024-10-28,East,Deposit,—,75.36
341,100451,2024-10-28,South,POS,Amazon,-190.26
2259,100464,2024-10-28,North,Deposit,—,137.98
2804,100499,2024-10-28,North,Withdrawal,—,-102.8
1159,100290,2024-10-28,West,Deposit,—,155.13
3001,100415,2024-10-28,East,Transfer,—,59.21
521,100006,2024-10-28,East,Deposit,—,188.54
2685,100436,2024-10-28,West,Transfer,—,13.02
1505,100187,2024-10-28,West,Withdrawal,—,-150.19
2144,100246,2024-10-28,South,Deposit,—,118.43
3087,100133,2024-10-28,East,Refund,—,90.74
2069,100449,2024-10-28,North,Fee,—,-79.64
2628,100074,2024-10-28,North,Withdrawal,—,-144.91
3241,100427,2024-10-28,East,Withdrawal,—,-79.8
1291,100074,2024-10-29,West,Withdrawal,—,-79.24
1433,100315,2024-10-29,South,Deposit,—,171.03
714,100236,2024-10-29,East,Withdrawal,—,-103.72
2064,100170,2024-10-29,East,Deposit,—,56.43
1131,100139,2024-10-29,South,Withdrawal,—,-101.57
662,100134,2024-10-29,South,Deposit,—,82.97
882,100092,2024-10-29,East,POS,BestBuy,-144.21
3743,100438,2024-10-29,East,Withdrawal,—,-210.86
3079,100493,2024-10-29,East,Withdrawal,—,-54.63
1742,100185,2024-10-29,North,Withdrawal,—,-35.97
1971,100268,2024-10-29,East,Withdrawal,—,-32.46
3790,100304,2024-10-29,South,Transfer,—,-267.02
2149,100002,2024-10-29,East,Transfer,—,44.78
3567,100000,2024-10-29,West,Withdrawal,—,-60.33
2770,100479,2024-10-29,East,Deposit,—,128.21
1099,100162,2024-10-29,South,Deposit,—,84.15
2312,100452,2024-10-29,North,Deposit,—,99.94
781,100208,2024-10-29,South,POS,Lyft,-68.06
324,100335,2024-10-30,West,POS,HomeDepot,-52.64
302,100487,2024-10-30,South,Refund,—,151.15
2136,100213,2024-10-30,South,Withdrawal,—,-159.47
274,100307,2024-10-30,East,Transfer,—,32.77
2129,100446,2024-10-30,East,Deposit,—,39.63
265,100417,2024-10-30,West,POS,HomeDepot,-185.19
2076,100124,2024-10-30,East,Refund,—,146.23
3738,100031,2024-10-30,North,Withdrawal,—,-116.62
76,100277,2024-10-30,North,Deposit,—,107.28
1639,100470,2024-10-30,East,POS,Target,-57.25
3173,100075,2024-10-30,East,Transfer,—,76.19
3504,100006,2024-10-30,South,Withdrawal,—,-201.81
3441,100492,2024-10-31,East,POS,Target,-64.58
2746,100395,2024-10-31,West,Withdrawal,—,-116.96
2883,100038,2024-10-31,South,Withdrawal,—,-87.01
405,100214,2024-10-31,West,Transfer,—,-38.74
3259,100312,2024-10-31,East,Withdrawal,—,-12.17
1906,100446,2024-10-31,East,Deposit,—,88.34
1021,100053,2024-10-31,South,Withdrawal,—,-128.48
2116,100211,2024-10-31,South,POS,Costco,-31.73
1840,100462,2024-10-31,South,Withdrawal,—,-162.86
1428,100237,2024-10-31,North,Deposit,—,184.78
3391,100188,2024-10-31,North,Withdrawal,—,-218.29
1528,100245,2024-10-31,South,Refund,—,163.47
675,100241,2024-10-31,North,Withdrawal,—,-52.61
1224,100188,2024-10-31,West,Withdrawal,—,-131.42
1997,100272,2024-10-31,West,Withdrawal,—,-144.64
772,100484,2024-11-01,East,Withdrawal,—,-140.88
3413,100073,2024-11-01,North,Transfer,—,114.19
2030,100049,2024-11-01,South,Deposit,—,91.53
792,100419,2024-11-01,South,Withdrawal,—,-48.39
378,100056,2024-11-01,East,Deposit,—,127.5
3690,100481,2024-11-01,East,Deposit,—,117.9
1706,100449,2024-11-01,South,Withdrawal,—,-103.19
3264,100111,2024-11-02,East,Withdrawal,—,-148.02
2963,100363,2024-11-02,East,POS,Netflix,-50.72
3318,100220,2024-11-02,South,Withdrawal,—,-51.79
3848,100293,2024-11-02,North,Withdrawal,—,-160.29
3048,100495,2024-11-02,West,POS,Airbnb,-56.14
1888,100072,2024-11-02,North,Withdrawal,—,-119.41
187,100396,2024-11-02,West,Withdrawal,—,-40.54
3705,100200,2024-11-02,North,Withdrawal,—,-99.22
3197,100125,2024-11-02,East,Transfer,—,175.34
1372,100083,2024-11-02,North,Transfer,—,-236.94
43,100112,2024-11-02,West,Transfer,—,-236.1
248,100382,2024-11-03,West,Transfer,—,215.69
3507,100033,2024-11-03,South,Deposit,—,192.43
2496,100123,2024-11-03,South,Refund,—,27.51
3910,100095,2024-11-03,South,Withdrawal,—,-27.18
2459,100360,2024-11-03,East,Withdrawal,—,-116.85
2042,100462,2024-11-03,West,Refund,—,83.1
425,100201,2024-11-03,South,POS,Target,-98.75
3141,100369,2024-11-03,West,Withdrawal,—,-144.16
3193,100167,2024-11-03,South,Transfer,—,73.69
2457,100224,2024-11-03,East,Deposit,—,176.53
798,100205,2024-11-03,South,Withdrawal,—,-144.62
1362,100250,2024-11-04,East,Withdrawal,—,-46.04
3145,100494,2024-11-04,South,Withdrawal,—,-87.96
3445,100121,2024-11-04,North,Withdrawal,—,-204.08
1764,100410,2024-11-04,East,Refund,—,245.55
1169,100415,2024-11-04,North,Deposit,—,40.36
1885,100357,2024-11-04,South,Deposit,—,358.75
1069,100410,2024-11-04,East,Deposit,—,160.3
18,100363,2024-11-04,North,Withdrawal,—,-170.13
1387,100092,2024-11-05,East,Deposit,—,74.01
1369,100051,2024-11-05,West,Deposit,—,37.44
2106,100287,2024-11-05,East,Transfer,—,-47.97
3758,100017,2024-11-05,North,Withdrawal,—,-48.02
2396,100106,2024-11-05,South,Withdrawal,—,-115.4
2404,100409,2024-11-05,North,Refund,—,33.23
3775,100353,2024-11-05,North,Transfer,—,47.32
68,100314,2024-11-05,North,Fee,—,-63.82
294,100127,2024-11-05,East,Transfer,—,-405.09
3254,100133,2024-11-05,East,POS,Target,-246.06
1552,100254,2024-11-05,East,POS,BestBuy,-89.13
3488,100472,2024-11-05,South,Deposit,—,166.15
2718,100010,2024-11-05,East,Fee,—,-251.31
1816,100367,2024-11-05,West,Transfer,—,143.09
2193,100047,2024-11-05,South,Transfer,—,52.24
3963,100412,2024-11-06,East,Withdrawal,—,-70.45
2362,100105,2024-11-06,South,Deposit,—,198.43
2313,100437,2024-11-06,West,Transfer,—,222.61
424,100156,2024-11-06,West,Withdrawal,—,-71.23
1493,100344,2024-11-06,North,Transfer,—,210.47
2057,100193,2024-11-06,West,POS,Amazon,-77.55
741,100117,2024-11-06,East,POS,HomeDepot,-103.74
3203,100495,2024-11-06,South,Withdrawal,—,-166.6
956,100346,2024-11-06,West,Deposit,—,82.01
3341,100133,2024-11-06,North,Transfer,—,57.99
1277,100155,2024-11-06,West,Fee,—,-59.23
1432,100111,2024-11-06,West,Deposit,—,177.79
653,100062,2024-11-07,North,POS,Amazon,-206.28
716,100301,2024-11-07,North,Deposit,—,67.95
3872,100320,2024-11-07,South,Fee,—,-82.23
894,100338,2024-11-07,West,Online,Amazon,-102.37
2000,100461,2024-11-07,North,Transfer,—,-65.04
1394,100048,2024-11-07,North,Withdrawal,—,-29.86
3236,100312,2024-11-07,North,Withdrawal,—,-136.5
1895,100306,2024-11-07,West,Deposit,—,163.1
2187,100126,2024-11-07,West,Transfer,—,-92.5
2705,100210,2024-11-07,East,Transfer,—,172.42
1557,100126,2024-11-08,West,Deposit,—,66.18
2874,100015,2024-11-08,West,Transfer,—,-57.25
778,100245,2024-11-08,East,Transfer,—,-140.79
1989,100019,2024-11-08,North,Withdrawal,—,-237.0
3783,100262,2024-11-08,North,Withdrawal,—,-245.31
2821,100216,2024-11-08,West,Transfer,—,-174.39
3839,100097,2024-11-08,South,Transfer,—,-54.61
3374,100098,2024-11-08,North,Withdrawal,—,-44.55
1164,100407,2024-11-08,North,POS,Starbucks,-135.97
3643,100445,2024-11-08,South,Fee,—,-149.17
1253,100405,2024-11-08,North,Deposit,—,36.81
1172,100255,2024-11-08,West,POS,Airbnb,-116.82
1354,100493,2024-11-08,West,Deposit,—,111.05
2771,100304,2024-11-08,West,Transfer,—,230.24
381,100068,2024-11-08,East,POS,Apple,-282.8
3085,100278,2024-11-08,East,Withdrawal,—,-47.68
2527,100453,2024-11-09,West,Deposit,—,49.82
2694,100345,2024-11-09,East,Transfer,—,45.7
534,100287,2024-11-09,North,Withdrawal,—,-175.48
25,100247,2024-11-09,East,Deposit,—,126.61
402,100181,2024-11-09,West,Deposit,—,66.0
2876,100046,2024-11-09,West,Transfer,—,-30.36
2483,100075,2024-11-09,West,Withdrawal,—,-75.08
1863,100150,2024-11-09,North,Online,Shell,-64.33
2753,100116,2024-11-09,North,Withdrawal,—,-16.12
2556,100103,2024-11-09,East,Transfer,—,-209.16
1655,100264,2024-11-09,East,Transfer,—,-52.48
3050,100315,2024-11-09,South,Withdrawal,—,-120.82
191,100029,2024-11-10,West,Withdrawal,—,-149.24
1467,100392,2024-11-10,West,Withdrawal,—,-78.81
3415,100307,2024-11-10,West,Transfer,—,-38.26
735,100498,2024-11-10,East,POS,Airbnb,-115.13
940,100002,2024-11-10,East,Withdrawal,—,-79.44
2607,100211,2024-11-10,South,Deposit,—,130.99
2114,100228,2024-11-11,East,Withdrawal,—,-95.42
2366,100146,2024-11-11,East,Transfer,—,77.97
1774,100236,2024-11-11,East,Withdrawal,—,-70.37
50,100172,2024-11-11,West,POS,Walmart,-59.85
1610,100209,2024-11-11,South,Withdrawal,—,-229.01
1954,100140,2024-11-11,West,Deposit,—,40.83
1141,100346,2024-11-11,East,POS,Amazon,-209.53
380,100333,2024-11-11,West,Withdrawal,—,-29.58
2978,100171,2024-11-11,West,Deposit,—,270.47
2423,100259,2024-11-11,West,Withdrawal,—,-79.92
2827,100496,2024-11-11,South,Deposit,—,97.16
1040,100217,2024-11-11,North,Transfer,—,66.61
695,100290,2024-11-11,West,Withdrawal,—,-74.52
2280,100492,2024-11-11,East,Deposit,—,70.61
3715,100213,2024-11-11,South,Deposit,—,111.27
323,100282,2024-11-12,East,Refund,—,30.39
661,100255,2024-11-12,East,POS,Shell,-120.19
846,100016,2024-11-12,North,Transfer,—,114.61
647,100106,2024-11-12,East,Transfer,—,134.97
1842,100024,2024-11-12,West,POS,Apple,-77.37
3135,100337,2024-11-12,North,Withdrawal,—,-108.0
197,100434,2024-11-13,West,Deposit,—,58.55
184,100238,2024-11-13,South,Withdrawal,—,-182.57
1618,100237,2024-11-13,South,POS,Starbucks,-148.03
1857,100017,2024-11-13,North,Deposit,—,275.86
1953,100089,2024-11-13,North,Transfer,—,-90.03
441,100176,2024-11-13,West,Fee,—,-15.28
1855,100451,2024-11-13,South,Transfer,—,-80.32
1220,100013,2024-11-13,East,Withdrawal,—,-155.28
952,100121,2024-11-13,East,Transfer,—,149.16
1435,100342,2024-11-13,East,Fee,—,-82.27
3251,100431,2024-11-13,East,Transfer,—,-47.78
1507,100269,2024-11-13,West,Withdrawal,—,-67.93
1023,100007,2024-11-13,East,Transfer,—,110.08
1688,100341,2024-11-14,North,Withdrawal,—,-222.03
1166,100432,2024-11-14,South,Withdrawal,—,-72.81
1013,100469,2024-11-14,North,Withdrawal,—,-31.56
869,100116,2024-11-14,West,Deposit,—,105.71
2930,100228,2024-11-14,West,Fee,—,-136.54
2747,100153,2024-11-14,East,Deposit,—,309.22
1536,100071,2024-11-14,West,Withdrawal,—,-39.34
1237,100424,2024-11-14,South,Deposit,—,25.01
1786,100359,2024-11-14,North,POS,BestBuy,-62.58
434,100452,2024-11-14,South,Deposit,—,277.25
2765,100440,2024-11-14,South,Refund,—,258.5
1031,100093,2024-11-15,West,Fee,—,-187.24
1033,100203,2024-11-15,West,Withdrawal,—,-187.61
2807,100078,2024-11-15,West,Withdrawal,—,-267.91
